,value
2021-02-02 02:24:45,56
2021-02-02 02:24:50,55
2021-02-02 02:24:55,56
2021-02-02 02:25:00,59
2021-02-02 02:25:05,60
2021-02-02 02:25:10,59
2021-02-02 02:25:15,58
2021-02-02 02:25:25,59
2021-02-02 02:25:30,60
2021-02-02 02:25:45,61
2021-02-02 02:25:50,60
2021-02-02 02:25:55,57
2021-02-02 02:26:00,55
2021-02-02 02:26:05,54
2021-02-02 02:26:10,53
2021-02-02 02:26:20,52
2021-02-02 02:26:25,53
2021-02-02 02:26:35,54
2021-02-02 02:26:40,54
2021-02-02 02:26:45,55
2021-02-02 02:26:50,61
2021-02-02 02:26:55,60
2021-02-02 02:27:00,57
2021-02-02 02:27:05,54
2021-02-02 02:27:10,53
2021-02-02 02:27:25,54
2021-02-02 02:27:30,53
2021-02-02 02:27:35,54
2021-02-02 02:27:40,56
2021-02-02 02:27:45,57
2021-02-02 02:27:50,56
2021-02-02 02:28:00,55
2021-02-02 02:28:15,56
2021-02-02 02:28:25,55
2021-02-02 02:28:35,59
2021-02-02 02:28:40,73
2021-02-02 02:28:45,75
2021-02-02 02:28:50,70
2021-02-02 02:28:55,67
2021-02-02 02:29:00,64
2021-02-02 02:29:15,63
2021-02-02 02:29:25,64
2021-02-02 02:29:40,64
2021-02-02 02:29:55,64
2021-02-02 02:30:10,65
2021-02-02 02:30:15,64
2021-02-02 02:30:20,63
2021-02-02 02:30:35,63
2021-02-02 02:30:40,64
2021-02-02 02:30:50,65
2021-02-02 02:30:55,64
2021-02-02 02:31:00,63
2021-02-02 02:31:15,63
2021-02-02 02:31:20,62
2021-02-02 02:31:30,61
2021-02-02 02:31:35,59
2021-02-02 02:31:40,58
2021-02-02 02:31:50,57
2021-02-02 02:31:55,56
2021-02-02 02:32:05,57
2021-02-02 02:32:10,58
2021-02-02 02:32:15,59
2021-02-02 02:32:25,58
2021-02-02 02:32:30,57
2021-02-02 02:32:40,59
2021-02-02 02:32:45,60
2021-02-02 02:32:50,59
2021-02-02 02:32:55,58
2021-02-02 02:33:10,58
2021-02-02 02:33:25,57
2021-02-02 02:33:40,56
2021-02-02 02:33:55,56
2021-02-02 02:34:10,55
2021-02-02 02:34:25,54
2021-02-02 02:34:30,52
2021-02-02 02:34:40,53
2021-02-02 02:34:45,56
2021-02-02 02:34:50,55
2021-02-02 02:35:00,57
2021-02-02 02:35:05,57
2021-02-02 02:35:10,56
2021-02-02 02:35:20,57
2021-02-02 02:35:25,55
2021-02-02 02:35:30,56
2021-02-02 02:35:35,55
2021-02-02 02:35:40,54
2021-02-02 02:35:50,53
2021-02-02 02:36:00,54
2021-02-02 02:36:05,55
2021-02-02 02:36:10,56
2021-02-02 02:36:25,55
2021-02-02 02:36:30,54
2021-02-02 02:36:45,53
2021-02-02 02:37:00,53
2021-02-02 02:37:10,55
2021-02-02 02:37:15,54
2021-02-02 02:37:25,55
2021-02-02 02:37:40,54
2021-02-02 02:37:45,57
2021-02-02 02:38:00,75
2021-02-02 02:38:10,76
2021-02-02 02:38:25,69
2021-02-02 02:38:30,69
2021-02-02 02:38:45,67
2021-02-02 02:38:54,63
2021-02-02 02:38:59,62
2021-02-02 02:39:04,63
2021-02-02 02:39:09,62
2021-02-02 02:39:14,61
2021-02-02 02:39:19,60
2021-02-02 02:39:24,59
2021-02-02 02:39:29,60
2021-02-02 02:39:34,58
2021-02-02 02:39:39,57
2021-02-02 02:39:44,56
2021-02-02 02:39:49,55
2021-02-02 02:39:54,56
2021-02-02 02:39:59,58
2021-02-02 02:40:04,59
2021-02-02 02:40:09,60
2021-02-02 02:40:14,61
2021-02-02 02:40:24,61
2021-02-02 02:40:39,61
2021-02-02 02:40:49,59
2021-02-02 02:40:54,58
2021-02-02 02:41:04,57
2021-02-02 02:41:19,57
2021-02-02 02:41:24,56
2021-02-02 02:41:29,56
2021-02-02 02:41:39,57
2021-02-02 02:41:49,58
2021-02-02 02:41:54,58
2021-02-02 02:42:04,57
2021-02-02 02:42:14,56
2021-02-02 02:42:19,55
2021-02-02 02:42:24,54
2021-02-02 02:42:39,54
2021-02-02 02:42:44,55
2021-02-02 02:42:49,54
2021-02-02 02:43:04,54
2021-02-02 02:43:09,56
2021-02-02 02:43:24,56
2021-02-02 02:43:39,55
2021-02-02 02:43:44,54
2021-02-02 02:43:54,53
2021-02-02 02:43:59,52
2021-02-02 02:44:09,53
2021-02-02 02:44:14,54
2021-02-02 02:44:19,55
2021-02-02 02:44:29,56
2021-02-02 02:44:34,65
2021-02-02 02:44:39,73
2021-02-02 02:44:44,77
2021-02-02 02:44:49,73
2021-02-02 02:44:54,68
2021-02-02 02:45:09,68
2021-02-02 02:45:14,68
2021-02-02 02:45:24,71
2021-02-02 02:45:29,74
2021-02-02 02:45:34,69
2021-02-02 02:45:39,67
2021-02-02 02:45:44,64
2021-02-02 02:45:49,61
2021-02-02 02:45:54,60
2021-02-02 02:45:59,58
2021-02-02 02:46:04,57
2021-02-02 02:46:09,56
2021-02-02 02:46:19,57
2021-02-02 02:46:24,58
2021-02-02 02:46:29,58
2021-02-02 02:46:44,58
2021-02-02 02:46:49,64
2021-02-02 02:46:54,70
2021-02-02 02:47:09,68
2021-02-02 02:47:14,66
2021-02-02 02:47:19,63
2021-02-02 02:47:24,59
2021-02-02 02:47:29,57
2021-02-02 02:47:34,57
2021-02-02 02:47:39,58
2021-02-02 02:47:44,57
2021-02-02 02:47:49,56
2021-02-02 02:47:59,57
2021-02-02 02:48:04,58
2021-02-02 02:48:09,59
2021-02-02 02:48:24,58
2021-02-02 02:48:29,57
2021-02-02 02:48:44,58
2021-02-02 02:48:49,57
2021-02-02 02:49:04,57
2021-02-02 02:49:09,58
2021-02-02 02:49:19,58
2021-02-02 02:49:29,61
2021-02-02 02:49:34,65
2021-02-02 02:49:39,61
2021-02-02 02:49:44,60
2021-02-02 02:49:49,57
2021-02-02 02:49:54,54
2021-02-02 02:49:59,55
2021-02-02 02:50:04,59
2021-02-02 02:50:09,57
2021-02-02 02:50:14,54
2021-02-02 02:50:19,53
2021-02-02 02:50:24,51
2021-02-02 02:50:39,51
2021-02-02 02:50:44,53
2021-02-02 02:50:49,59
2021-02-02 02:50:54,58
2021-02-02 02:50:59,56
2021-02-02 02:51:04,54
2021-02-02 02:51:09,53
2021-02-02 02:51:14,52
2021-02-02 02:51:19,51
2021-02-02 02:51:34,50
2021-02-02 02:51:39,49
2021-02-02 02:51:54,49
2021-02-02 02:52:09,49
2021-02-02 02:52:19,50
2021-02-02 02:52:34,50
2021-02-02 02:52:39,51
2021-02-02 02:52:44,54
2021-02-02 02:52:49,55
2021-02-02 02:53:04,55
2021-02-02 02:53:14,54
2021-02-02 02:53:24,54
2021-02-02 02:53:29,53
2021-02-02 02:53:34,52
2021-02-02 02:53:39,51
2021-02-02 02:53:44,50
2021-02-02 02:53:59,50
2021-02-02 02:54:14,49
2021-02-02 02:54:29,49
2021-02-02 02:54:34,52
2021-02-02 02:54:39,54
2021-02-02 02:54:44,53
2021-02-02 02:54:54,52
2021-02-02 02:55:09,51
2021-02-02 02:55:14,51
2021-02-02 02:55:24,52
2021-02-02 02:55:29,51
2021-02-02 02:55:39,59
2021-02-02 02:55:44,73
2021-02-02 02:55:49,72
2021-02-02 02:55:54,67
2021-02-02 02:55:59,65
2021-02-02 02:56:04,63
2021-02-02 02:56:09,60
2021-02-02 02:56:14,59
2021-02-02 02:56:29,57
2021-02-02 02:56:34,55
2021-02-02 02:56:39,53
2021-02-02 02:56:54,52
2021-02-02 02:57:09,52
2021-02-02 02:57:19,52
2021-02-02 02:57:24,51
2021-02-02 02:57:29,52
2021-02-02 02:57:34,53
2021-02-02 02:57:39,53
2021-02-02 02:57:44,53
2021-02-02 02:57:49,54
2021-02-02 02:57:54,55
2021-02-02 02:58:09,55
2021-02-02 02:58:14,54
2021-02-02 02:58:19,53
2021-02-02 02:58:29,54
2021-02-02 02:58:34,51
2021-02-02 02:58:44,50
2021-02-02 02:58:54,51
2021-02-02 02:59:09,52
2021-02-02 02:59:14,53
2021-02-02 02:59:19,54
2021-02-02 02:59:24,57
2021-02-02 02:59:29,58
2021-02-02 02:59:34,59
2021-02-02 02:59:39,57
2021-02-02 02:59:54,60
2021-02-02 02:59:59,61
2021-02-02 03:00:04,58
2021-02-02 03:00:09,57
2021-02-02 03:00:14,56
2021-02-02 03:00:29,56
2021-02-02 03:00:34,55
2021-02-02 03:00:44,56
2021-02-02 03:00:59,55
2021-02-02 03:01:09,56
2021-02-02 03:01:19,57
2021-02-02 03:01:24,58
2021-02-02 03:01:34,56
2021-02-02 03:01:39,54
2021-02-02 03:01:44,53
2021-02-02 03:01:54,55
2021-02-02 03:01:59,56
2021-02-02 03:02:04,58
2021-02-02 03:02:09,60
2021-02-02 03:02:14,59
2021-02-02 03:02:19,57
2021-02-02 03:02:34,58
2021-02-02 03:02:44,57
2021-02-02 03:02:49,56
2021-02-02 03:03:04,56
2021-02-02 03:03:14,55
2021-02-02 03:03:19,56
2021-02-02 03:03:24,60
2021-02-02 03:03:29,56
2021-02-02 03:03:34,54
2021-02-02 03:03:39,53
2021-02-02 03:03:54,53
2021-02-02 03:03:59,54
2021-02-02 03:04:14,55
2021-02-02 03:04:19,54
2021-02-02 03:04:34,54
2021-02-02 03:04:49,54
2021-02-02 03:04:54,53
2021-02-02 03:05:09,54
2021-02-02 03:05:24,54
2021-02-02 03:05:29,55
2021-02-02 03:05:34,55
2021-02-02 03:05:44,54
2021-02-02 03:05:49,53
2021-02-02 03:05:59,54
2021-02-02 03:06:09,55
2021-02-02 03:06:19,55
2021-02-02 03:06:34,55
2021-02-02 03:06:39,56
2021-02-02 03:06:44,55
2021-02-02 03:06:49,53
2021-02-02 03:07:04,53
2021-02-02 03:07:09,51
2021-02-02 03:07:24,51
2021-02-02 03:09:00,52
2021-02-02 03:09:10,51
2021-02-02 03:09:25,51
2021-02-02 03:09:35,53
2021-02-02 03:09:40,54
2021-02-02 03:09:55,54
2021-02-02 03:10:00,53
2021-02-02 03:10:15,53
2021-02-02 03:10:25,52
2021-02-02 03:10:35,51
2021-02-02 03:10:50,51
2021-02-02 03:11:05,50
2021-02-02 03:11:20,50
2021-02-02 03:11:25,51
2021-02-02 03:11:40,51
2021-02-02 03:11:55,51
2021-02-02 03:12:00,50
2021-02-02 03:12:15,50
2021-02-02 03:12:30,50
2021-02-02 03:12:45,50
2021-02-02 03:13:00,51
2021-02-02 03:13:05,52
2021-02-02 03:13:20,52
2021-02-02 03:13:25,51
2021-02-02 03:13:40,51
2021-02-02 03:13:45,50
2021-02-02 03:13:50,50
2021-02-02 03:14:00,51
2021-02-02 03:14:15,50
2021-02-02 03:14:30,50
2021-02-02 03:14:40,51
2021-02-02 03:14:45,52
2021-02-02 03:14:55,53
2021-02-02 03:15:00,54
2021-02-02 03:15:10,53
2021-02-02 03:15:15,52
2021-02-02 03:15:20,52
2021-02-02 03:15:35,52
2021-02-02 03:15:45,56
2021-02-02 03:15:50,58
2021-02-02 03:16:05,57
2021-02-02 03:16:15,62
2021-02-02 03:16:25,61
2021-02-02 03:16:30,62
2021-02-02 03:16:45,62
2021-02-02 03:17:00,60
2021-02-02 03:17:05,58
2021-02-02 03:17:10,56
2021-02-02 03:17:15,55
2021-02-02 03:17:20,55
2021-02-02 03:17:25,55
2021-02-02 03:17:30,56
2021-02-02 03:17:40,62
2021-02-02 03:17:45,71
2021-02-02 03:17:50,75
2021-02-02 03:18:00,66
2021-02-02 03:18:05,63
2021-02-02 03:18:10,60
2021-02-02 03:18:15,58
2021-02-02 03:18:20,56
2021-02-02 03:18:25,53
2021-02-02 03:18:30,52
2021-02-02 03:18:45,51
2021-02-02 03:18:50,52
2021-02-02 03:19:05,52
2021-02-02 03:19:10,62
2021-02-02 03:19:15,70
2021-02-02 03:19:20,72
2021-02-02 03:19:25,70
2021-02-02 03:19:30,67
2021-02-02 03:19:40,66
2021-02-02 03:19:45,63
2021-02-02 03:19:50,60
2021-02-02 03:19:55,58
2021-02-02 03:20:00,57
2021-02-02 03:20:10,55
2021-02-02 03:20:15,54
2021-02-02 03:20:20,53
2021-02-02 03:20:25,52
2021-02-02 03:20:30,51
2021-02-02 03:20:35,50
2021-02-02 03:20:40,50
2021-02-02 03:20:50,50
2021-02-02 03:21:05,50
2021-02-02 03:21:15,51
2021-02-02 03:21:25,52
2021-02-02 03:21:40,52
2021-02-02 03:21:50,51
2021-02-02 03:21:55,50
2021-02-02 03:22:00,49
2021-02-02 03:22:10,50
2021-02-02 03:22:15,51
2021-02-02 03:22:30,51
2021-02-02 03:22:45,51
2021-02-02 03:22:50,50
2021-02-02 03:22:55,50
2021-02-02 03:23:05,50
2021-02-02 03:23:20,50
2021-02-02 03:23:25,50
2021-02-02 03:23:30,49
2021-02-02 03:23:45,49
2021-02-02 03:24:00,49
2021-02-02 03:24:05,49
2021-02-02 03:24:20,49
2021-02-02 03:24:25,49
2021-02-02 03:24:30,48
2021-02-02 03:24:45,48
2021-02-02 03:24:50,49
2021-02-02 03:24:55,50
2021-02-02 03:25:05,49
2021-02-02 03:25:20,49
2021-02-02 03:25:25,50
2021-02-02 03:25:35,51
2021-02-02 03:25:40,52
2021-02-02 03:25:45,54
2021-02-02 03:25:50,54
2021-02-02 03:25:55,52
2021-02-02 03:26:00,51
2021-02-02 03:26:05,50
2021-02-02 03:26:15,49
2021-02-02 03:26:20,48
2021-02-02 03:26:30,49
2021-02-02 03:26:40,48
2021-02-02 03:26:55,48
2021-02-02 03:27:00,49
2021-02-02 03:27:05,49
2021-02-02 03:27:15,49
2021-02-02 03:27:20,48
2021-02-02 03:27:30,48
2021-02-02 03:27:40,49
2021-02-02 03:27:45,48
2021-02-02 03:27:50,48
2021-02-02 03:27:55,49
2021-02-02 03:28:05,50
2021-02-02 03:28:10,51
2021-02-02 03:28:25,51
2021-02-02 03:28:35,50
2021-02-02 03:28:40,51
2021-02-02 03:28:45,54
2021-02-02 03:28:50,55
2021-02-02 03:28:55,53
2021-02-02 03:29:00,51
2021-02-02 03:29:05,50
2021-02-02 03:29:10,49
2021-02-02 03:29:25,49
2021-02-02 03:29:40,49
2021-02-02 03:29:55,49
2021-02-02 03:30:10,49
2021-02-02 03:30:25,50
2021-02-02 03:30:30,50
2021-02-02 03:30:45,50
2021-02-02 03:30:50,61
2021-02-02 03:30:55,79
2021-02-02 03:31:00,73
2021-02-02 03:31:05,65
2021-02-02 03:31:10,60
2021-02-02 03:31:20,58
2021-02-02 03:31:25,57
2021-02-02 03:31:30,56
2021-02-02 03:31:35,56
2021-02-02 03:31:50,54
2021-02-02 03:31:55,53
2021-02-02 03:32:05,52
2021-02-02 03:32:20,51
2021-02-02 03:32:30,50
2021-02-02 03:32:45,51
2021-02-02 03:33:00,52
2021-02-02 03:33:05,53
2021-02-02 03:33:20,53
2021-02-02 03:33:35,53
2021-02-02 03:33:40,51
2021-02-02 03:33:45,50
2021-02-02 03:34:00,50
2021-02-02 03:34:05,51
2021-02-02 03:34:20,52
2021-02-02 03:34:30,53
2021-02-02 03:34:45,52
2021-02-02 03:34:50,51
2021-02-02 03:34:55,50
2021-02-02 03:35:05,51
2021-02-02 03:35:15,50
2021-02-02 03:35:30,50
2021-02-02 03:35:35,51
2021-02-02 03:35:40,52
2021-02-02 03:35:45,51
2021-02-02 03:35:55,52
2021-02-02 03:36:05,53
2021-02-02 03:36:15,53
2021-02-02 03:36:20,54
2021-02-02 03:36:25,53
2021-02-02 03:36:30,52
2021-02-02 03:36:35,50
2021-02-02 03:36:40,49
2021-02-02 03:36:45,48
2021-02-02 03:36:50,49
2021-02-02 03:37:00,50
2021-02-02 03:37:15,50
2021-02-02 03:37:30,51
2021-02-02 03:37:40,52
2021-02-02 03:37:55,52
2021-02-02 03:38:00,51
2021-02-02 03:38:15,50
2021-02-02 03:38:30,51
2021-02-02 03:38:45,51
2021-02-02 03:39:00,51
2021-02-02 03:39:05,51
2021-02-02 03:39:15,52
2021-02-02 03:39:20,73
2021-02-02 03:39:30,69
2021-02-02 03:39:35,67
2021-02-02 03:39:45,64
2021-02-02 03:39:50,61
2021-02-02 03:40:00,54
2021-02-02 03:40:05,48
2021-02-02 03:40:20,48
2021-02-02 03:40:35,47
2021-02-02 03:40:45,49
2021-02-02 03:41:54,49
2021-02-02 03:42:09,50
2021-02-02 03:42:24,49
2021-02-02 03:42:29,48
2021-02-02 03:42:34,47
2021-02-02 03:42:39,47
2021-02-02 03:42:44,47
2021-02-02 03:42:49,46
2021-02-02 03:43:04,46
2021-02-02 03:43:09,47
2021-02-02 03:43:19,48
2021-02-02 03:43:29,49
2021-02-02 03:43:39,50
2021-02-02 03:43:44,51
2021-02-02 03:43:49,51
2021-02-02 03:43:54,50
2021-02-02 03:43:59,48
2021-02-02 03:44:14,48
2021-02-02 03:44:29,48
2021-02-02 03:44:44,48
2021-02-02 03:44:59,49
2021-02-02 03:45:09,61
2021-02-02 03:45:14,63
2021-02-02 03:45:19,60
2021-02-02 03:45:24,57
2021-02-02 03:45:31,56
2021-02-02 03:45:41,57
2021-02-02 03:45:51,56
2021-02-02 03:45:56,53
2021-02-02 03:46:01,52
2021-02-02 03:46:06,51
2021-02-02 03:46:11,50
2021-02-02 03:46:16,49
2021-02-02 03:46:31,49
2021-02-02 03:46:36,48
2021-02-02 03:46:41,47
2021-02-02 03:46:56,48
2021-02-02 03:47:06,49
2021-02-02 03:47:21,49
2021-02-02 03:47:31,48
2021-02-02 03:47:41,49
2021-02-02 03:47:56,49
2021-02-02 03:48:01,50
2021-02-02 03:48:16,50
2021-02-02 03:48:21,49
2021-02-02 03:48:36,49
2021-02-02 03:48:51,50
2021-02-02 03:48:56,51
2021-02-02 03:49:11,51
2021-02-02 03:49:16,52
2021-02-02 03:49:21,51
2021-02-02 03:49:26,50
2021-02-02 03:49:32,49
2021-02-02 03:49:47,49
2021-02-02 03:49:52,47
2021-02-02 03:50:07,48
2021-02-02 03:50:17,48
2021-02-02 03:50:22,47
2021-02-02 03:50:32,47
2021-02-02 03:50:37,46
2021-02-02 03:50:52,46
2021-02-02 03:50:57,47
2021-02-02 03:51:07,48
2021-02-02 03:51:22,47
2021-02-02 03:51:37,47
2021-02-02 03:51:52,47
2021-02-02 03:51:57,48
2021-02-02 03:52:07,49
2021-02-02 03:52:22,49
2021-02-02 03:52:37,49
2021-02-02 03:52:52,49
2021-02-02 03:53:07,49
2021-02-02 03:53:22,49
2021-02-02 03:53:32,50
2021-02-02 03:53:47,50
2021-02-02 03:53:57,49
2021-02-02 03:54:12,49
2021-02-02 03:54:17,50
2021-02-02 03:54:32,50
2021-02-02 03:54:37,50
2021-02-02 03:54:42,49
2021-02-02 03:54:47,48
2021-02-02 03:54:52,47
2021-02-02 03:55:07,47
2021-02-02 03:55:12,48
2021-02-02 03:55:27,48
2021-02-02 03:55:32,47
2021-02-02 03:55:47,47
2021-02-02 03:56:02,47
2021-02-02 03:56:17,47
2021-02-02 03:56:32,47
2021-02-02 03:56:42,48
2021-02-02 03:56:47,47
2021-02-02 03:56:57,48
2021-02-02 03:57:02,47
2021-02-02 03:57:17,47
2021-02-02 03:57:27,48
2021-02-02 03:57:42,48
2021-02-02 03:57:57,48
2021-02-02 03:58:12,48
2021-02-02 03:58:27,48
2021-02-02 03:58:42,48
2021-02-02 03:58:47,47
2021-02-02 03:59:02,47
2021-02-02 03:59:17,47
2021-02-02 03:59:27,48
2021-02-02 03:59:32,48
2021-02-02 03:59:37,47
2021-02-02 03:59:52,47
2021-02-02 04:00:07,47
2021-02-02 04:00:22,47
2021-02-02 04:00:27,48
2021-02-02 04:00:37,49
2021-02-02 04:00:42,48
2021-02-02 04:00:57,48
2021-02-02 04:01:07,49
2021-02-02 04:01:22,49
2021-02-02 04:01:32,48
2021-02-02 04:01:47,49
2021-02-02 04:02:02,49
2021-02-02 04:02:07,48
2021-02-02 04:02:12,49
2021-02-02 04:02:17,48
2021-02-02 04:02:32,48
2021-02-02 04:02:47,49
2021-02-02 04:03:02,49
2021-02-02 04:03:17,49
2021-02-02 04:03:32,48
2021-02-02 04:03:47,48
2021-02-02 04:04:02,48
2021-02-02 04:04:17,47
2021-02-02 04:04:32,47
2021-02-02 04:04:47,48
2021-02-02 04:04:52,48
2021-02-02 04:05:02,47
2021-02-02 04:05:17,47
2021-02-02 04:05:27,48
2021-02-02 04:05:42,48
2021-02-02 04:05:57,48
2021-02-02 04:06:07,49
2021-02-02 04:06:22,49
2021-02-02 04:06:37,48
2021-02-02 04:06:42,49
2021-02-02 04:06:57,48
2021-02-02 04:07:12,48
2021-02-02 04:07:17,49
2021-02-02 04:07:32,48
2021-02-02 04:07:47,48
2021-02-02 04:08:02,48
2021-02-02 04:08:17,48
2021-02-02 04:08:32,48
2021-02-02 04:08:47,49
2021-02-02 04:09:02,48
2021-02-02 04:09:17,48
2021-02-02 04:09:32,47
2021-02-02 04:09:47,48
2021-02-02 04:09:57,49
2021-02-02 04:10:02,48
2021-02-02 04:10:11,48
2021-02-02 04:10:26,48
2021-02-02 04:10:41,48
2021-02-02 04:10:46,49
2021-02-02 04:10:51,48
2021-02-02 04:11:01,49
2021-02-02 04:11:11,48
2021-02-02 04:11:16,47
2021-02-02 04:11:26,48
2021-02-02 04:11:31,47
2021-02-02 04:11:46,47
2021-02-02 04:11:51,48
2021-02-02 04:12:06,48
2021-02-02 04:12:21,48
2021-02-02 04:12:36,49
2021-02-02 04:12:41,48
2021-02-02 04:12:51,49
2021-02-02 04:13:06,49
2021-02-02 04:13:21,49
2021-02-02 04:13:36,49
2021-02-02 04:13:51,48
2021-02-02 04:14:06,48
2021-02-02 04:14:21,48
2021-02-02 04:14:36,48
2021-02-02 04:14:51,48
2021-02-02 04:15:06,48
2021-02-02 04:15:21,48
2021-02-02 04:15:26,48
2021-02-02 04:15:41,48
2021-02-02 04:15:51,47
2021-02-02 04:16:06,47
2021-02-02 04:16:21,48
2021-02-02 04:16:26,49
2021-02-02 04:16:31,48
2021-02-02 04:16:46,48
2021-02-02 04:17:01,48
2021-02-02 04:17:16,48
2021-02-02 04:17:21,49
2021-02-02 04:17:31,48
2021-02-02 04:17:36,49
2021-02-02 04:17:51,49
2021-02-02 04:17:56,48
2021-02-02 04:18:06,48
2021-02-02 04:18:11,48
2021-02-02 04:18:26,48
2021-02-02 04:18:41,48
2021-02-02 04:18:56,48
2021-02-02 04:19:11,48
2021-02-02 04:19:26,48
2021-02-02 04:19:41,48
2021-02-02 04:19:56,48
2021-02-02 04:20:11,48
2021-02-02 04:20:26,48
2021-02-02 04:20:36,49
2021-02-02 04:20:43,49
2021-02-02 04:20:58,49
2021-02-02 04:21:13,49
2021-02-02 04:21:18,48
2021-02-02 04:21:33,48
2021-02-02 04:21:48,48
2021-02-02 04:22:03,49
2021-02-02 04:22:18,49
2021-02-02 04:22:28,48
2021-02-02 04:22:43,48
2021-02-02 04:22:58,49
2021-02-02 04:23:03,48
2021-02-02 04:23:18,48
2021-02-02 04:23:33,48
2021-02-02 04:23:48,48
2021-02-02 04:24:03,48
2021-02-02 04:24:18,49
2021-02-02 04:24:23,48
2021-02-02 04:24:38,48
2021-02-02 04:24:53,49
2021-02-02 04:25:08,49
2021-02-02 04:25:18,48
2021-02-02 04:25:33,48
2021-02-02 04:25:48,48
2021-02-02 04:26:03,48
2021-02-02 04:26:13,49
2021-02-02 04:26:18,48
2021-02-02 04:26:23,48
2021-02-02 04:26:38,48
2021-02-02 04:26:53,48
2021-02-02 04:27:03,49
2021-02-02 04:27:08,48
2021-02-02 04:27:18,49
2021-02-02 04:27:33,49
2021-02-02 04:27:38,48
2021-02-02 04:27:53,48
2021-02-02 04:28:08,48
2021-02-02 04:28:18,47
2021-02-02 04:28:33,47
2021-02-02 04:28:48,47
2021-02-02 04:28:58,48
2021-02-02 04:29:13,48
2021-02-02 04:29:23,49
2021-02-02 04:29:38,49
2021-02-02 04:29:53,49
2021-02-02 04:30:08,49
2021-02-02 04:30:23,48
2021-02-02 04:30:38,48
2021-02-02 04:30:53,48
2021-02-02 04:31:03,49
2021-02-02 04:31:18,49
2021-02-02 04:31:33,49
2021-02-02 04:31:43,48
2021-02-02 04:31:58,48
2021-02-02 04:32:03,49
2021-02-02 04:32:18,49
2021-02-02 04:32:28,50
2021-02-02 04:32:33,49
2021-02-02 04:32:48,49
2021-02-02 04:32:58,48
2021-02-02 04:33:08,49
2021-02-02 04:33:23,49
2021-02-02 04:33:28,48
2021-02-02 04:33:43,48
2021-02-02 04:33:58,48
2021-02-02 04:34:03,49
2021-02-02 04:34:13,49
2021-02-02 04:34:28,49
2021-02-02 04:34:33,51
2021-02-02 04:34:43,68
2021-02-02 04:34:48,80
2021-02-02 04:34:53,84
2021-02-02 04:34:58,83
2021-02-02 04:35:13,83
2021-02-02 04:35:18,83
2021-02-02 04:35:28,82
2021-02-02 04:35:33,79
2021-02-02 04:35:38,75
2021-02-02 04:35:43,71
2021-02-02 04:35:48,66
2021-02-02 04:35:53,62
2021-02-02 04:35:58,61
2021-02-02 04:36:08,62
2021-02-02 04:36:13,61
2021-02-02 04:36:18,60
2021-02-02 04:36:23,55
2021-02-02 04:36:28,54
2021-02-02 04:36:33,53
2021-02-02 04:36:38,52
2021-02-02 04:36:53,52
2021-02-02 04:37:08,52
2021-02-02 04:37:13,53
2021-02-02 04:37:18,52
2021-02-02 04:37:33,52
2021-02-02 04:37:48,52
2021-02-02 04:37:53,51
2021-02-02 04:37:58,50
2021-02-02 04:38:13,50
2021-02-02 04:38:28,50
2021-02-02 04:38:38,52
2021-02-02 04:38:53,52
2021-02-02 04:38:58,51
2021-02-02 04:39:13,51
2021-02-02 04:39:28,51
2021-02-02 04:39:32,51
2021-02-02 04:39:47,51
2021-02-02 04:39:52,52
2021-02-02 04:40:02,51
2021-02-02 04:40:07,52
2021-02-02 04:40:22,53
2021-02-02 04:40:37,52
2021-02-02 04:40:52,52
2021-02-02 04:40:57,51
2021-02-02 04:41:12,52
2021-02-02 04:41:17,53
2021-02-02 04:41:22,55
2021-02-02 04:41:27,56
2021-02-02 04:41:42,55
2021-02-02 04:41:52,54
2021-02-02 04:41:57,55
2021-02-02 04:42:07,56
2021-02-02 04:42:17,57
2021-02-02 04:42:32,56
2021-02-02 04:42:37,55
2021-02-02 04:42:42,54
2021-02-02 04:42:52,55
2021-02-02 04:42:57,56
2021-02-02 04:43:02,57
2021-02-02 04:43:07,58
2021-02-02 04:43:12,56
2021-02-02 04:43:27,58
2021-02-02 04:43:32,59
2021-02-02 04:43:47,60
2021-02-02 04:43:52,61
2021-02-02 04:44:02,59
2021-02-02 04:44:07,57
2021-02-02 04:44:12,56
2021-02-02 04:44:17,55
2021-02-02 04:44:32,56
2021-02-02 04:44:37,57
2021-02-02 04:44:47,60
2021-02-02 04:44:57,59
2021-02-02 04:45:07,61
2021-02-02 04:45:12,62
2021-02-02 04:45:17,64
2021-02-02 04:45:22,67
2021-02-02 04:45:27,70
2021-02-02 04:45:32,72
2021-02-02 04:45:37,74
2021-02-02 04:45:42,75
2021-02-02 04:45:47,76
2021-02-02 04:45:52,75
2021-02-02 04:45:57,74
2021-02-02 04:46:02,74
2021-02-02 04:46:17,74
2021-02-02 04:46:22,76
2021-02-02 04:46:27,77
2021-02-02 04:46:32,78
2021-02-02 04:46:37,78
2021-02-02 04:46:42,75
2021-02-02 04:46:47,63
2021-02-02 04:46:52,60
2021-02-02 04:46:57,58
2021-02-02 04:47:02,56
2021-02-02 04:47:12,57
2021-02-02 04:47:17,59
2021-02-02 04:47:27,58
2021-02-02 04:47:32,57
2021-02-02 04:47:37,56
2021-02-02 04:47:42,55
2021-02-02 04:47:47,55
2021-02-02 04:47:52,54
2021-02-02 04:48:02,53
2021-02-02 04:48:07,54
2021-02-02 04:48:17,53
